timestamp,smoke,gas,temperature,humidity,shock,motion,status
2630,585,287,25.43,68.12,0,1,0
2631,594,263,26.85,67.21,0,1,0
2632,588,253,24.6,64.98,0,1,0
2633,651,277,26.19,64.17,1,0,0
2634,685,227,25.8,67.61,0,1,0
2635,670,278,23.27,69.4,0,1,0
2636,586,293,23.96,65.73,0,0,0
2637,630,248,26.04,68.0,0,1,0
2638,604,280,25.33,67.13,0,0,0
2639,646,269,24.18,63.79,1,0,0
2640,603,251,25.08,66.06,0,1,0
2641,694,285,25.07,65.09,0,1,0
2642,628,236,26.25,71.76,1,1,0
2643,650,289,25.54,66.86,0,0,0
2644,648,224,25.75,68.15,0,1,0
2645,608,227,22.29,66.46,1,0,0
2646,616,288,26.65,67.19,1,0,0
2647,591,271,24.79,66.75,0,0,0
2648,650,236,23.59,66.81,0,1,0
2649,686,269,24.86,69.2,0,1,0
2650,626,240,24.52,64.83,0,0,0
2651,594,236,22.48,64.65,0,0,0
2652,628,225,25.68,65.79,0,0,0
2653,622,246,24.16,69.73,0,0,0
2654,683,236,24.66,66.25,1,1,0
2655,666,248,24.74,61.95,0,0,0
2656,683,264,23.04,67.5,0,0,0
2657,616,286,25.15,65.66,0,1,0
2658,628,225,23.59,66.08,0,1,0
2659,596,263,23.97,65.45,0,1,0
2660,688,263,23.27,66.57,0,1,0
2661,606,270,26.78,60.63,0,0,0
2662,662,292,25.7,66.11,0,0,0
2663,610,237,24.19,72.26,0,0,0
2664,586,222,23.44,63.51,0,0,0
2665,650,262,25.39,64.37,0,1,0
2666,640,280,22.03,67.0,1,1,0
2667,695,227,23.76,64.97,0,0,0
2668,698,246,25.77,66.71,0,0,0
2669,669,263,28.12,68.62,1,1,0
2670,596,234,23.7,63.91,1,1,0
2671,689,298,23.78,65.94,0,0,0
2672,653,228,25.29,65.8,0,0,0
2673,686,293,26.94,64.67,1,1,0
2674,693,269,24.67,67.96,1,1,0
2675,600,256,25.45,65.37,0,1,0
2676,588,263,25.65,65.41,0,0,0
2677,669,283,23.54,68.37,1,1,0
2678,588,229,26.7,64.95,0,0,0
2679,670,279,25.7,61.48,0,0,0
2680,672,266,26.61,67.85,0,1,0
2681,641,242,23.26,69.29,1,1,0
2682,626,271,24.73,68.78,1,0,0
2683,674,247,26.5,63.45,0,1,0
2684,638,224,23.8,64.03,0,1,0
2685,604,263,23.93,63.79,0,1,0
2686,688,296,25.49,63.53,0,1,0
2687,675,240,24.34,62.29,0,1,0
2688,658,275,25.61,69.31,0,0,0
2689,658,272,24.49,63.0,0,1,0
2690,682,268,25.96,66.01,0,1,0
2691,671,264,24.07,67.0,0,0,0
2692,583,222,25.54,65.56,0,1,0
2693,666,273,26.39,65.63,0,1,0
2694,602,271,26.25,64.59,0,0,0
2695,697,233,24.69,64.26,0,0,0
2696,603,223,24.99,66.56,0,0,0
2697,659,286,24.82,67.01,0,1,0
2698,637,241,24.56,65.22,0,1,0
2699,632,286,24.09,67.14,0,0,0
2700,689,238,25.47,62.88,0,1,0
2701,597,239,24.89,66.02,1,1,0
2702,643,253,25.4,64.56,0,0,0
2703,617,228,25.12,65.46,1,0,0
2704,631,237,26.3,66.89,0,0,0
2705,631,228,27.27,64.07,0,0,0
2706,661,257,25.02,66.77,0,0,0
2707,683,286,24.36,66.19,1,1,0
2708,690,279,26.04,64.69,0,0,0
2709,615,243,24.92,66.43,0,0,0
2710,658,225,26.0,66.24,0,0,0
2711,660,277,25.75,66.12,0,0,0
2712,613,221,26.19,66.89,1,0,0
2713,655,238,26.05,64.9,0,0,0
2714,629,273,23.14,67.33,0,1,0
2715,599,296,25.34,66.66,0,1,0
2716,581,264,24.81,65.19,0,0,0
2717,647,285,25.64,67.3,0,1,0
2718,640,261,24.2,65.5,0,1,0
2719,589,232,23.38,66.59,0,1,0
2720,602,274,24.57,66.24,0,0,0
2721,652,266,25.29,63.51,0,1,0
2722,602,240,23.78,67.08,0,1,0
2723,581,288,24.07,65.55,0,1,0
2724,677,267,24.05,67.75,1,1,0
2725,680,236,23.51,64.56,0,0,0
2726,685,225,25.14,63.74,1,1,0
2727,586,270,24.65,64.7,0,0,0
2728,605,277,25.31,63.36,0,1,0
2729,673,294,25.63,67.54,0,1,0
2730,608,275,26.87,63.24,0,0,0
2731,648,263,24.38,63.81,0,0,0
2732,619,245,24.75,67.08,0,1,0
2733,628,222,25.15,65.94,0,0,0
2734,654,292,23.48,62.7,0,1,0
2735,644,244,25.56,64.66,0,0,0
2736,692,257,25.01,62.1,0,0,0
2737,598,271,25.76,63.63,0,0,0
2738,663,246,24.48,65.08,1,1,0
2739,585,253,24.27,64.83,0,1,0
2740,594,236,23.75,67.57,0,1,0
2741,693,229,25.63,62.67,0,1,0
2742,597,242,25.38,68.15,0,1,0
2743,609,228,24.62,63.21,1,0,0
2744,596,248,26.73,64.57,0,0,0
2745,640,265,25.55,64.41,1,0,0
2746,682,273,23.94,66.62,0,0,0
2747,586,227,22.67,64.59,0,1,0
2748,617,273,24.47,65.49,0,1,0
2749,635,228,24.02,68.32,1,1,0
2750,636,287,25.63,66.19,0,0,0
2751,608,229,24.4,64.09,0,0,0
2752,667,282,23.81,68.31,0,1,0
2753,615,232,23.49,63.02,1,0,0
2754,599,297,25.76,67.75,0,1,0
2755,658,284,25.23,62.86,1,0,0
2756,698,297,23.69,64.63,0,0,0
2757,698,299,25.81,62.41,0,1,0
2758,617,280,24.07,64.26,1,1,0
2759,673,285,24.53,65.94,0,0,0
2760,664,223,24.65,65.61,0,1,0
2761,588,276,25.2,67.93,0,1,0
2762,620,294,23.13,70.23,1,1,0
2763,614,257,22.73,65.88,0,1,0
2764,665,291,24.32,64.11,1,1,0
2765,596,284,26.85,64.95,1,1,0
2766,672,260,23.05,63.57,0,0,0
2767,681,259,26.32,63.66,0,1,0
2768,646,232,23.33,66.37,1,1,0
2769,661,297,24.68,66.9,0,0,0
2770,631,250,25.47,64.38,0,0,0
2771,597,275,23.3,66.96,0,0,0
2772,624,247,25.35,67.52,1,1,0
2773,683,267,26.41,65.84,1,1,0
2774,684,237,24.51,67.08,0,0,0
2775,602,285,25.45,61.88,1,1,0
2776,653,263,26.08,65.33,1,1,0
2777,621,283,23.63,64.56,0,1,0
2778,688,295,25.23,63.42,0,1,0
2779,618,260,23.55,68.86,0,0,0
2780,687,266,25.43,66.48,0,0,0
2781,664,245,24.03,65.85,0,0,0
2782,669,260,25.67,65.07,1,0,0
2783,670,229,26.43,64.67,0,1,0
2784,636,229,25.22,62.29,0,1,0
2785,676,264,26.36,64.66,0,1,0
2786,652,264,26.66,64.64,0,0,0
2787,649,281,25.45,65.47,0,1,0
2788,657,234,24.49,66.9,1,0,0
2789,607,258,27.87,65.75,0,0,0
2790,649,230,24.42,63.78,0,0,0
2791,690,243,26.1,70.97,1,1,0
2792,668,253,23.58,65.61,0,0,0
2793,604,293,24.45,65.94,0,1,0
2794,615,225,25.67,64.84,0,1,0
2795,662,289,25.15,65.64,1,1,0
2796,642,265,24.98,62.76,0,0,0
2797,689,269,24.53,62.67,0,1,0
2798,668,268,26.72,64.23,0,1,0
2799,698,287,25.9,70.04,0,1,0
2800,606,279,26.14,62.57,0,1,0
2801,598,264,24.48,65.0,0,0,0
2802,606,291,24.85,66.45,1,1,0
2803,674,299,24.37,65.27,0,0,0
2804,652,258,25.23,66.42,0,1,0
2805,598,295,24.97,66.29,0,1,0
2806,621,258,25.36,65.48,0,0,0
2807,600,269,25.93,66.65,1,0,0
2808,627,220,25.63,61.83,0,0,0
2809,658,241,24.49,68.54,1,1,0
2810,688,247,24.89,65.16,0,0,0
2811,657,245,26.63,65.86,0,1,0
2812,586,275,26.85,64.53,0,0,0
2813,630,294,26.55,68.56,1,0,0
2814,619,286,26.01,66.6,0,1,0
2815,663,297,24.48,63.04,0,0,0
2816,666,284,22.25,63.78,0,0,0
2817,583,229,24.85,63.18,0,0,0
2818,642,252,24.57,63.95,0,1,0
2819,645,254,26.84,61.88,0,0,0
2820,638,269,24.96,63.77,1,0,0
2821,663,268,23.36,64.61,0,0,0
2822,628,283,26.2,66.47,0,1,0
2823,641,243,26.78,61.92,0,0,0
2824,674,267,25.12,67.83,0,0,0
2825,595,293,23.97,64.55,0,0,0
2826,688,298,24.42,59.91,1,1,0
2827,639,281,26.05,68.7,0,0,0
2828,657,247,25.81,62.79,1,1,0
2829,699,248,24.07,68.92,0,0,0
2830,674,226,25.74,63.15,0,1,0
2831,621,293,24.81,68.07,0,0,0
2832,680,227,25.58,68.49,0,1,0
2833,607,233,22.72,65.03,0,0,0
2834,613,238,22.75,66.65,0,0,0
2835,699,248,23.54,59.98,0,0,0
2836,580,247,23.82,71.12,0,1,0
2837,628,224,24.45,65.32,1,0,0
2838,648,230,20.85,65.84,0,1,0
2839,658,292,25.88,65.98,0,1,0
2840,626,249,24.78,65.54,0,1,0
2841,587,271,24.33,65.5,0,0,0
2842,611,267,23.61,65.29,0,1,0
2843,675,250,25.86,64.18,0,1,0
2844,667,280,23.09,66.74,0,1,0
2845,621,264,23.72,65.56,0,1,0
2846,603,285,26.38,67.26,0,0,0
2847,592,290,24.66,64.74,1,1,0
2848,643,232,23.96,67.39,0,1,0
2849,691,220,23.98,65.13,0,1,0
2850,639,220,24.99,64.16,0,0,0
2851,612,272,24.94,68.94,0,1,0
2852,619,249,24.15,67.19,0,0,0
2853,583,269,25.83,67.22,0,0,0
2854,629,296,26.7,62.1,0,0,0
2855,613,254,23.39,64.23,1,0,0
2856,612,246,26.04,68.16,0,0,0
2857,687,244,26.58,67.29,1,0,0
2858,607,232,25.1,66.95,0,1,0
2859,645,253,24.96,67.05,0,0,0
2860,610,297,24.27,62.47,0,1,0
2861,651,267,25.4,63.58,0,1,0
2862,607,223,27.6,65.67,0,1,0
2863,609,255,26.86,62.77,1,1,0
2864,638,247,22.14,64.53,0,0,0
2865,639,260,25.47,66.21,0,1,0
2866,662,222,25.04,63.83,0,1,0
2867,611,226,23.75,65.58,0,1,0
2868,664,267,24.27,67.19,0,0,0
2869,634,260,25.08,68.12,0,0,0
2870,622,288,23.74,63.81,1,0,0
2871,698,232,24.59,66.0,0,1,0
2872,638,296,24.17,68.05,0,1,0
2873,617,272,23.92,64.05,0,1,0
2874,694,263,27.52,66.19,1,0,0
2875,685,273,24.83,63.68,0,1,0
2876,663,297,23.08,65.23,0,0,0
2877,604,299,25.31,66.78,0,0,0
2878,590,277,25.9,64.82,0,1,0
2879,608,286,24.51,67.07,0,0,0
2880,633,264,26.13,66.39,0,0,0
2881,648,257,25.75,67.61,0,0,0
2882,691,250,24.29,65.15,0,1,0
2883,675,272,25.39,68.36,0,0,0
2884,595,244,23.59,66.87,0,1,0
2885,668,235,26.64,63.44,0,1,0
2886,592,251,24.86,66.67,1,0,0
2887,659,250,24.45,66.45,0,0,0
2888,664,261,22.29,66.21,1,0,0
2889,669,271,25.92,67.84,1,0,0
2890,630,225,25.15,69.2,1,0,0
2891,665,253,26.02,67.59,0,1,0
2892,685,280,23.95,64.03,0,0,0
2893,668,226,25.2,64.51,0,0,0
2894,679,286,25.97,65.71,0,0,0
2895,589,227,24.79,66.21,0,0,0
2896,670,269,26.77,65.87,0,0,0
2897,697,296,25.46,66.0,0,0,0
2898,690,220,23.73,68.52,0,0,0
2899,602,297,25.7,66.2,0,1,0
2900,613,265,23.5,66.58,0,0,0
2901,617,247,29.1,62.9,0,0,0
2902,609,286,24.7,70.95,0,0,0
2903,662,261,24.3,63.99,0,1,0
2904,652,279,24.9,66.18,0,0,0
2905,676,244,26.94,61.78,0,0,0
2906,652,286,24.29,65.55,1,0,0
2907,602,256,26.87,63.91,0,0,0
2908,601,224,23.37,70.88,0,0,0
2909,635,269,24.77,66.37,1,0,0
2910,662,226,25.59,66.66,1,0,0
2911,684,274,24.28,67.23,1,0,0
2912,623,282,25.67,65.6,0,0,0
2913,690,271,23.84,66.47,0,1,0
2914,663,249,25.63,64.91,0,0,0
2915,673,263,26.96,65.41,1,0,0
2916,596,224,24.86,66.98,0,0,0
2917,691,259,26.31,67.94,1,0,0
2918,643,227,25.79,66.63,0,0,0
2919,691,221,23.78,63.83,0,1,0
2920,585,224,26.1,63.26,0,1,0
2921,600,262,23.53,66.81,0,1,0
2922,596,241,23.64,63.31,0,0,0
2923,640,257,25.07,65.65,1,0,0
2924,616,266,26.65,63.72,1,0,0
2925,669,234,23.47,67.82,0,1,0
2926,660,297,23.53,61.04,0,0,0
2927,673,299,24.45,64.67,1,1,0
2928,678,225,25.52,69.32,0,0,0
2929,620,294,28.04,67.17,0,0,0
2930,594,275,25.49,63.97,0,0,0
2931,603,277,25.62,64.67,0,0,0
2932,662,234,26.23,66.61,0,0,0
2933,642,275,26.88,64.07,0,0,0
2934,645,270,23.94,65.27,1,0,0
2935,655,255,25.08,63.71,0,1,0
2936,586,276,24.95,66.27,0,1,0
2937,682,226,24.22,67.43,1,0,0
2938,599,268,21.19,65.37,0,0,0
2939,622,295,25.54,64.82,0,0,0
2940,624,234,25.28,63.76,0,0,0
2941,669,297,24.25,70.23,0,0,0
2942,592,276,25.07,67.94,0,1,0
2943,582,239,24.91,62.68,0,0,0
2944,692,274,28.12,70.34,0,0,0
2945,646,253,23.87,67.31,0,1,0
2946,690,228,25.09,62.46,0,0,0
2947,586,223,26.84,65.21,0,1,0
2948,637,296,24.46,69.07,0,1,0
2949,678,277,26.56,65.84,0,0,0
2950,619,295,25.26,65.81,0,1,0
2951,688,244,26.48,65.48,0,1,0
2952,615,268,23.97,67.36,0,0,0
2953,670,296,24.63,67.24,0,1,0
2954,601,232,24.45,63.87,0,1,0
2955,698,233,24.94,63.27,1,1,0
2956,620,287,25.26,63.82,0,1,0
2957,658,232,24.14,67.57,0,0,0
2958,633,266,25.85,67.55,0,0,0
2959,648,286,27.27,66.02,0,0,0
2960,697,276,27.56,65.33,1,0,0
2961,651,273,24.23,64.54,1,0,0
2962,680,292,24.06,69.9,1,0,0
2963,590,281,26.41,69.67,0,1,0
2964,596,267,24.45,67.8,0,0,0
2965,670,220,25.26,66.07,0,1,0
2966,669,298,23.81,64.9,1,0,0
2967,662,275,24.7,63.74,0,0,0
2968,679,235,24.85,63.85,0,1,0
2969,622,259,24.24,67.59,0,1,0
2970,655,277,25.64,70.8,0,1,0
2971,626,251,25.94,67.45,0,0,0
2972,611,281,25.5,65.15,0,1,0
2973,688,285,24.72,68.93,0,0,0
2974,681,268,25.76,69.97,0,0,0
2975,621,267,25.47,66.84,0,1,0
2976,620,222,25.09,70.63,0,1,0
2977,603,259,24.17,65.78,0,1,0
2978,654,262,25.13,65.09,1,1,0
2979,659,282,26.66,66.5,1,0,0
2980,602,299,25.08,64.63,0,1,0
2981,680,241,26.06,70.1,0,1,0
2982,594,296,27.75,65.75,0,0,0
2983,687,280,25.07,64.88,0,1,0
2984,691,285,26.6,64.23,0,0,0
2985,693,244,25.25,66.32,1,0,0
2986,621,273,26.06,65.55,1,1,0
2987,682,238,24.88,63.45,0,0,0
2988,674,231,23.58,65.0,0,1,0
2989,689,282,25.73,65.44,0,1,0
2990,601,297,25.63,61.22,0,1,0
2991,594,256,24.0,64.62,1,0,0
2992,677,271,25.3,66.94,0,1,0
2993,616,259,24.39,63.79,0,1,0
2994,677,238,23.15,67.99,0,1,0
2995,598,249,26.57,67.44,1,0,0
2996,597,275,26.17,63.76,0,1,0
2997,586,226,26.08,65.07,0,0,0
2998,641,271,23.62,65.26,0,0,0
2999,646,259,24.9,67.13,0,1,0
3000,616,230,24.33,61.48,0,1,0
3001,695,280,23.79,70.84,0,0,0
3002,664,226,25.45,64.09,1,0,0
3003,654,296,23.29,66.93,1,0,0
3004,609,260,25.28,67.26,0,1,0
3005,627,225,25.38,61.85,1,1,0
3006,638,289,25.3,63.5,1,0,0
3007,613,228,24.46,67.31,0,1,0
3008,697,267,24.71,64.14,1,0,0
3009,699,277,24.77,68.54,0,1,0
3010,591,254,25.31,66.75,0,0,0
3011,689,299,25.06,67.39,0,0,0
3012,671,241,24.74,65.53,0,0,0
3013,606,237,24.4,64.92,0,0,0
3014,682,236,24.89,64.87,0,0,0
3015,585,276,25.27,68.6,0,0,0
3016,587,278,24.58,65.58,0,0,0
3017,638,250,25.48,67.02,0,1,0
3018,634,226,24.03,69.08,0,0,0
3019,677,231,25.41,69.76,0,0,0
3020,606,231,25.96,62.59,0,0,0
3021,656,295,22.71,64.77,1,1,0
3022,684,278,24.02,66.67,1,1,0
3023,671,298,25.72,64.1,0,1,0
3024,592,258,24.51,67.6,1,1,0
3025,596,243,26.07,65.42,0,1,0
3026,600,256,27.7,65.76,0,0,0
3027,584,251,25.89,65.43,0,0,0
3028,657,235,25.02,65.14,0,1,0
3029,623,228,24.23,68.18,0,0,0
3030,649,293,24.45,64.98,1,1,0
3031,662,250,25.37,65.51,1,1,0
3032,644,299,25.09,64.74,1,1,0
3033,580,258,24.39,65.79,0,0,0
3034,654,293,24.36,66.94,0,1,0
3035,639,246,24.58,63.8,1,0,0
3036,642,224,24.1,65.2,0,0,0
3037,629,265,25.03,65.43,0,1,0
3038,648,284,28.7,66.85,0,0,0
3039,605,263,24.85,64.77,0,0,0
3040,590,291,25.4,62.18,0,0,0
3041,691,251,25.28,65.9,1,1,0
3042,677,235,23.21,67.45,1,1,0
3043,604,242,25.57,64.17,0,0,0
3044,689,288,24.58,67.81,0,0,0
3045,688,235,24.62,68.65,1,0,0
3046,587,274,23.07,69.34,1,0,0
3047,683,263,23.99,65.02,1,1,0
3048,640,299,24.98,69.22,0,0,0
3049,596,276,25.09,64.96,0,0,0
3050,662,258,28.56,66.86,0,0,0
3051,645,271,26.81,60.07,0,0,0
3052,625,247,26.49,67.68,1,1,0
3053,656,222,23.25,70.21,0,1,0
3054,665,296,23.96,66.16,0,0,0
3055,638,228,26.63,63.13,0,1,0
3056,622,287,25.94,65.58,0,0,0
3057,648,225,26.57,67.09,1,1,0
3058,667,296,25.13,65.16,1,0,0
3059,665,235,24.2,66.58,0,0,0
3060,666,253,24.67,67.09,0,0,0
3061,607,287,23.68,64.08,1,1,0
3062,663,245,27.34,66.16,1,0,0
3063,648,268,27.35,64.86,0,0,0
3064,679,296,25.14,69.72,0,1,0
3065,646,278,26.17,66.32,0,0,0
3066,691,271,24.29,63.14,0,1,0
3067,640,235,25.03,66.27,0,1,0
3068,686,283,24.09,67.24,0,0,0
3069,633,224,27.4,66.09,0,1,0
3070,674,254,23.1,64.09,0,0,0
3071,589,237,23.97,68.25,0,1,0
3072,666,291,23.02,66.35,1,0,0
3073,618,252,25.62,65.03,1,0,0
3074,653,231,25.42,63.33,0,0,0
3075,699,245,24.81,67.92,1,1,0
3076,678,271,25.28,67.07,0,1,0
3077,623,249,25.08,64.49,0,0,0
3078,672,243,23.72,65.55,0,1,0
3079,679,220,25.79,64.19,0,1,0
3080,627,252,24.38,66.01,1,1,0
3081,663,298,25.52,65.57,0,1,0
3082,663,234,25.94,63.67,1,0,0
3083,636,296,26.06,69.45,1,0,0
3084,586,227,25.53,62.9,0,1,0
3085,653,299,27.89,68.09,0,1,0
3086,657,285,25.25,67.19,0,1,0
3087,679,240,23.74,68.75,1,0,0
3088,634,234,25.71,66.69,0,0,0
3089,648,288,22.8,65.12,1,1,0
3090,647,240,26.13,62.55,1,0,0
3091,632,295,25.08,61.1,1,1,0
3092,594,259,26.59,64.9,0,0,0
3093,680,252,27.08,63.02,0,0,0
3094,690,236,24.38,65.11,0,1,0
3095,677,232,24.53,67.96,0,0,0
3096,641,242,27.13,61.25,0,0,0
3097,647,295,24.38,64.15,1,0,0
3098,651,220,28.27,63.56,0,1,0
3099,580,257,23.69,65.35,0,0,0
3100,595,232,24.87,67.6,0,1,0
3101,611,286,25.99,63.64,0,0,0
3102,628,252,24.83,65.84,1,0,0
3103,603,246,25.53,68.15,0,0,0
3104,689,275,24.65,66.4,1,0,0
3105,690,261,24.79,70.32,0,0,0
3106,588,288,25.23,67.47,0,1,0
3107,587,268,26.31,65.83,0,0,0
3108,581,274,26.63,67.77,0,0,0
3109,682,285,22.57,64.47,0,1,0
3110,634,240,26.31,65.71,0,0,0
3111,637,220,24.65,64.35,0,0,0
3112,671,237,25.75,67.49,0,1,0
3113,652,268,23.37,63.06,1,0,0
3114,632,263,24.28,66.06,1,1,0
3115,595,256,25.22,67.96,1,1,0
3116,663,237,23.74,66.31,0,1,0
3117,690,237,25.76,63.51,0,1,0
3118,664,280,25.48,65.14,0,0,0
3119,608,285,24.91,63.84,0,1,0
3120,590,257,24.97,64.46,1,1,0
3121,677,248,25.61,67.96,0,1,0
3122,696,228,26.67,69.9,0,0,0
3123,647,277,23.53,66.87,0,1,0
3124,613,254,25.8,64.15,1,0,0
3125,676,227,26.68,63.45,0,0,0
3126,690,294,25.95,64.86,0,0,0
3127,687,236,23.74,67.45,1,1,0
3128,597,245,25.41,64.71,0,1,0
3129,692,295,21.67,65.21,0,0,0
3130,634,272,24.19,62.15,1,1,0
3131,656,299,22.71,65.87,0,0,0
3132,656,287,24.64,67.94,0,0,0
3133,674,255,26.68,65.84,1,0,0
3134,698,277,23.56,64.02,0,0,0
3135,615,244,25.63,64.77,1,1,0
3136,684,285,25.92,67.88,0,0,0
3137,600,249,26.16,64.94,0,0,0
3138,582,249,22.65,67.67,0,1,0
3139,651,283,23.31,65.04,1,0,0
3140,684,292,23.77,66.25,0,1,0
3141,695,230,24.56,67.28,0,1,0
3142,659,229,24.73,65.3,0,1,0
3143,623,281,25.47,65.85,0,1,0
3144,591,279,25.03,65.39,0,0,0
3145,622,272,26.66,65.18,0,0,0
3146,594,233,24.16,65.75,0,1,0
3147,691,271,25.02,64.96,0,0,0
3148,676,272,25.06,66.29,0,0,0
3149,629,228,23.75,66.37,0,1,0
3150,663,224,27.62,64.91,1,0,0
3151,609,233,23.38,67.18,0,1,0
3152,621,239,23.07,68.53,0,1,0
3153,603,289,23.74,66.74,1,0,0
3154,652,229,26.02,62.97,0,0,0
3155,622,230,23.97,66.17,0,0,0
3156,600,281,25.55,65.96,1,0,0
3157,600,241,26.04,65.53,0,0,0
3158,594,255,24.8,66.48,0,0,0
3159,626,244,26.27,63.11,0,0,0
3160,648,239,25.21,64.57,0,1,0
3161,627,221,25.63,61.97,0,0,0
3162,641,223,25.91,64.42,0,1,0
3163,586,255,23.52,64.88,0,1,0
3164,692,225,25.04,65.24,1,0,0
3165,693,282,27.01,67.45,0,1,0
3166,681,228,24.03,65.88,1,1,0
3167,617,254,25.95,67.04,0,0,0
3168,651,261,25.71,63.38,0,1,0
3169,617,232,25.48,64.3,0,1,0
3170,617,242,23.04,64.16,1,0,0
3171,699,255,24.82,68.22,0,0,0
3172,684,248,26.75,65.73,0,0,0
3173,696,298,23.58,69.32,0,0,0
3174,693,286,25.84,63.97,0,1,0
3175,675,299,26.04,66.36,0,0,0
3176,655,241,26.13,65.84,0,0,0
3177,635,248,26.08,64.78,0,1,0
3178,592,246,26.41,64.95,0,0,0
3179,601,246,23.75,66.74,0,1,0
3180,653,252,26.35,65.6,0,1,0
3181,617,246,23.96,65.33,0,0,0
3182,658,249,24.56,65.75,0,0,0
3183,621,269,26.39,64.81,0,1,0
3184,609,296,25.27,64.45,0,1,0
3185,623,223,24.5,67.41,0,0,0
3186,646,296,24.5,69.41,0,1,0
3187,595,247,27.28,65.42,0,1,0
3188,617,267,24.94,65.71,0,0,0
3189,646,293,25.0,66.45,0,1,0
3190,676,225,24.71,66.71,1,0,0
3191,674,261,25.28,66.95,1,0,0
3192,683,263,26.03,64.93,1,1,0
3193,634,284,25.85,67.01,1,0,0
3194,589,257,25.44,70.26,0,1,0
3195,630,271,23.63,62.83,0,0,0
3196,591,269,24.75,64.45,0,0,0
3197,633,285,25.54,61.99,1,0,0
3198,582,292,23.86,68.74,1,1,0
3199,641,227,24.27,64.1,0,0,0
3200,688,282,24.67,66.81,0,0,0
3201,646,265,24.64,67.69,1,1,0
3202,591,268,26.72,66.58,0,1,0
3203,667,274,25.37,67.09,0,0,0
3204,617,247,24.81,64.9,1,0,0
3205,629,228,25.7,67.76,0,1,0
3206,689,236,25.34,65.29,0,0,0
3207,598,289,25.3,64.67,0,1,0
3208,616,294,25.54,65.47,1,0,0
3209,643,226,27.84,67.71,0,1,0
3210,640,265,27.51,65.72,0,0,0
3211,588,228,26.22,67.64,1,1,0
3212,637,289,26.66,64.9,0,0,0
3213,653,284,24.8,69.07,0,1,0
3214,608,274,24.3,67.18,1,1,0
3215,677,226,24.17,64.29,0,1,0
3216,583,286,23.93,65.08,0,1,0
3217,611,242,26.21,66.38,0,0,0
3218,613,284,24.95,64.12,1,1,0
3219,670,237,24.83,67.21,0,1,0
3220,668,296,24.6,64.77,0,1,0
3221,635,236,25.02,65.85,0,0,0
3222,593,260,24.59,64.73,1,0,0
3223,580,221,24.07,67.29,0,0,0
3224,589,238,26.55,66.81,1,1,0
3225,635,291,25.82,68.08,0,0,0
3226,618,240,26.11,68.55,0,0,0
3227,672,289,25.04,66.76,0,0,0
3228,650,293,26.31,61.01,1,1,0
3229,589,269,26.48,65.93,1,1,0
3230,592,294,26.38,63.0,0,1,0
3231,624,279,23.32,65.88,0,1,0
3232,679,263,24.7,69.24,1,1,0
3233,620,279,23.81,64.33,0,0,0
3234,618,225,24.54,65.34,0,0,0
3235,584,284,24.13,67.54,0,1,0
3236,652,224,24.65,61.53,0,0,0
3237,601,291,24.49,69.49,1,1,0
3238,610,249,25.42,63.98,0,0,0
3239,685,270,23.22,62.69,0,0,0
3240,588,228,23.71,64.09,0,0,0
3241,603,299,25.94,67.56,1,0,0
3242,638,286,24.64,65.14,0,1,0
3243,660,286,26.02,63.44,0,0,0
3244,691,246,23.86,66.53,0,0,0
3245,699,240,24.18,65.28,0,1,0
3246,627,273,25.86,65.87,1,0,0
3247,626,247,24.17,68.58,0,0,0
3248,589,249,25.53,65.38,0,0,0
3249,686,290,27.14,65.67,0,1,0
3250,683,255,25.91,67.38,1,0,0
3251,670,229,22.27,66.21,0,0,0
3252,629,283,24.0,62.27,0,1,0
3253,653,234,26.81,65.69,0,0,0
3254,599,277,24.9,65.89,1,1,0
3255,654,227,25.93,65.56,0,1,0
3256,668,279,24.32,65.31,1,0,0
3257,633,236,25.54,62.42,1,1,0
3258,665,289,25.56,63.75,0,0,0
3259,584,239,25.1,65.75,0,0,0
3260,609,243,24.11,65.43,1,1,0
3261,650,241,25.02,67.39,1,1,0
3262,677,229,24.18,68.97,1,1,0
3263,588,290,24.25,68.26,0,0,0
3264,666,227,22.88,66.8,0,0,0
3265,675,222,26.16,66.6,0,0,0
3266,628,239,22.85,65.9,0,1,0
3267,641,250,24.5,65.43,0,0,0
3268,690,299,23.98,68.87,0,0,0
3269,597,273,25.37,66.78,0,0,0
3270,584,255,25.64,62.44,0,1,0
3271,688,223,24.48,62.34,1,0,0
3272,616,286,26.08,66.29,0,0,0
3273,656,266,25.22,67.86,0,0,0
3274,642,263,24.47,65.74,0,0,0
3275,686,229,25.29,62.44,0,1,0
3276,676,221,23.2,64.91,0,1,0
3277,677,256,25.56,65.63,0,1,0
3278,687,297,24.27,66.02,1,1,0
3279,593,289,25.11,65.43,0,1,0
3280,669,231,22.61,66.06,0,1,0
3281,608,233,25.77,63.98,0,0,0
3282,689,252,26.41,66.0,0,0,0
3283,632,249,22.24,67.17,0,1,0
3284,685,245,26.68,63.1,1,1,0
3285,611,268,23.38,67.35,1,0,0
3286,629,223,24.43,65.92,1,0,0
3287,674,247,23.16,64.81,0,1,0
3288,640,284,24.5,66.22,0,1,0
3289,667,264,25.01,65.98,0,0,0
3290,670,264,24.89,65.53,0,1,0
3291,646,236,24.5,65.83,0,0,0
3292,663,276,25.64,65.3,1,0,0
3293,595,240,23.72,66.53,1,1,0
3294,617,289,25.91,63.78,1,0,0
